course_code,course_title,course_teacher,link,fas_code,unique_code,num_responded,num_students,course_score_mean,course_score_median,course_score_mode,course_score_stdev,lecturer_score_mean,lecturer_score_median,lecturer_score_mode,lecturer_score_stdev,workload_score_mean,workload_score_median,workload_score_mode,workload_score_stdev,rec_score_mean,rec_score_median,rec_score_mode,rec_score_stdev,sentiment_score_mean,sentiment_score_median,sentiment_score_mode,sentiment_score_stdev,gem_probability_mean,gem_probability_median,gem_probability_mode,gem_probability_stdev,best_comment,max_sent_score,worse_comment,min_sent_score,best_gem_comment,max_gem_probability
EXPOS 20,Expository Writing 20 ES15,Parson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9265f2a65349a1855d82ae1eafaf3e52a8a4d21dc674bd8f6816e82d05f5846e0e77211feed6527daaa3c073f4fff7ca&ReportType=2&regl=en-US,FAS-116353-2242-1-1-ES15,FAS-116353-2242-1-1-ES15(Parson),6,7,4.5,4.5,4.0,0.502518907629606,4.5,4.5,4.0,0.502518907629606,5.0,5.0,5.0,0.0,4.67,5.0,5.0,0.58,0.7461,0.7461,0.7461,-1.0,0.0,0.0,0.0,-1.0,This course is great for first–year students who may feel their writing skills need work. There is no shame in taking Expos Studio 20 because I definitely learned a lot more about how to write a complex research paper. I recommend taking this course. There may be a bit of busy work but it really helps break down the papers we have to write.,0.7461,,0.0,,0.0
EXPOS 20,Expository Writing 20 ES16,Parson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=26ca11ff0a21737d9738e65085ddce10aa8d00cca92cafb537c6a26ffbc61f41b9819fc157e709f40d1ed39c4f52ec52&ReportType=2&regl=en-US,FAS-116353-2242-1-1-ES16,FAS-116353-2242-1-1-ES16(Parson),9,10,4.75,5.0,5.0,0.4351941398892446,4.88,5.0,5.0,0.33655211592363116,4.17,4.5,5.0,1.47,4.75,5.0,5.0,0.46,0.61832,0.5023,0.5023,0.1927129134230501,0.0,0.0,0.0,0.0,"Expos studio 20 is a great choice for the writing requirement as the course work isn't terrible and there is a lot of flexibility in what you can write about, especially in teh research part.",0.8424,,0.0,,0.0
EXPOS 20,Expository Writing 20 ES17,Sampson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=da6cfb1d09a5d8e4485231827fa1aaa0b88844bd84525b5c6cc45c7119a3525ea140aa1eff9efda2fb39dfa79b94238e&ReportType=2&regl=en-US,FAS-116353-2242-1-1-ES17,FAS-116353-2242-1-1-ES17(Sampson),8,10,4.71,5.0,5.0,0.697470176039554,4.86,5.0,5.0,0.348735088019777,7.0,6.0,4.0,3.83,4.57,5.0,5.0,0.53,0.4529666666666667,0.6395,0.6094,0.5640450289353384,0.0,0.0,0.0,0.0,I would highly recommend this course. The reading materials are really interesting and the class is really engaging.,0.8166,If you're not super confident in your writing skills and want to take smaller assignments to work on them take this class.,-0.6677,,0.0
EXPOS 20,Expository Writing 20 ES18,Sampson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b384a0f8e2e476c60a8af50feb8de42afa6778dd1b6b552523f99e46ca749c14ddf031471505d2a9e1c5eda53ee30e09&ReportType=2&regl=en-US,FAS-116353-2242-1-1-ES18,FAS-116353-2242-1-1-ES18(Sampson),8,10,4.13,4.0,5.0,1.06678010947908,4.5,5.0,5.0,0.715873765076464,3.71,4.0,4.0,0.76,4.43,4.0,4.0,0.53,0.48705,0.6605,-0.2884,0.5342527273366666,0.0,0.0,0.0,0.0,Take this class if you are not confident in your writing ability. It is very helpful to strengthen your confidence. As well it will be very helpful in future classes where writing is a large component.,0.9156,"If you're not feeling very confident in your writing skills, the Studio route is very helpful. However, if you're somewhat confident in your writing skills, you will likely be fine in a normal Expos 20.",-0.2884,,0.0
EXPOS 20,Expository Writing 20 ES19,Vilbig,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1c83584f546b69a406778a8b32a7c5c1d8db36dabb14651cfb3c9edffd34568e49c45fd2912c67dbe3e82bb5cfd6af3a&ReportType=2&regl=en-US,FAS-116353-2242-1-1-ES19,FAS-116353-2242-1-1-ES19(Vilbig),7,10,3.8,4.0,3.0,0.7521014330903549,4.6,5.0,5.0,0.49236596391733095,8.0,7.0,13.0,3.54,4.0,4.0,4.0,0.71,0.3862666666666667,0.4404,0.4404,0.36224639864784486,0.0,0.0,0.0,0.0,"I would tell future students to take Expos 20. I loved Studio 10, but I need help in Studio 20.",0.7184,,0.0,,0.0
EXPOS 20,Expository Writing 20 ES20,Vilbig,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ace67a3d0506b2d103b62cb40ce19843238e1b95e3ad45b76e8fc4ce79f3aedbc708fd82f83aa0067cc42a5de5d5c00f&ReportType=2&regl=en-US,FAS-116353-2242-1-1-ES20,FAS-116353-2242-1-1-ES20(Vilbig),8,10,4.14,4.0,4.0,0.9885710532241612,4.43,5.0,5.0,0.7282884321503674,4.29,4.0,4.0,1.89,3.86,4.0,3.0,0.9,0.19746666666666668,0.0,0.7964,0.5286254376525342,0.0,0.0,0.0,0.0,"Expos studio 20 is a great and well structured class, just be prepared to do lots of readings and wrirings.",0.7964,"no shame in taking the 10–20 route, very relaxing",-0.204,,0.0
EXPOS 20,Expository Writing 20 ES21,Bellanca,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c02590ded33bcc16694e61cc7451a5a8b9c289f21e01e1309b2f9ea056a1804903d7a6fe9ba3e1778a884f40a6505abb&ReportType=2&regl=en-US,FAS-116353-2242-1-1-ES21,FAS-116353-2242-1-1-ES21(Bellanca),8,8,4.0,4.5,5.0,1.2309149097933274,4.25,5.0,5.0,1.1006431116274595,6.13,6.0,6.0,1.81,4.0,4.0,4.0,1.07,0.86276,0.9038,0.9513,0.11723017103118122,0.0,0.0,0.0,0.0,"Take this class!  Taking the Expos Studio sequence was one of the best decisions I made for classes this year!  It significantly helped me develop my writing process and understanding of how to effectively communicate my ideas using adequate evidence, analysis, and counterarguments, as well as how to effectively implement topic sentences and transitions.  The exercises that we complete throughout the class are also very helpful, and the focused feedback you receive significantly helps you understand what individual improvements to make.",0.9732,,0.0,,0.0
EXPOS 40,Public Speaking Practicum 001,Bailey,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=78a9fe3627dbb52ffb66737ae208d7cbfbef0fa878abb31414b4cb24256ca2cbd6d091f7f97b1aef3ebb775185833983&ReportType=2&regl=en-US,FAS-125227-2242-1-1-001,FAS-125227-2242-1-1-001(Bailey),15,15,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,3.31,3.0,3.0,1.25,4.92,5.0,5.0,0.28,0.6748875,0.875,0.0,0.4207281526031472,0.0,0.0,0.0,0.0,"I was initially a bit hesitant to fully jump into this course, as I am not one who is naturally comfortable with improv, public speaking, etc. However, the close–knit, friendly, and supportive class atmosphere led me to open up and fully embrace the course and reap the many benefits of learning to better express myself. It is actually remarkable how self–transformative and self–reflective this course is, while also just being a fun course which I always looked forward to. I also truly appreciate how much I actually learned (about myself and about public speaking) through this course. A lot of the time, course material and subjects can go in one ear and out the other, but what I have learned in this course seems to come up frequently in my daily life.  This is a great class.",0.9628,,0.0,,0.0
EXPOS 40,Public Speaking Practicum 002,Clarke,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=409feee9e854c0e17c3af9bebe573faff97b9d11f43b70133b032c56176530a64b1aed17e9eb759970f705b4aabe37b7&ReportType=2&regl=en-US,FAS-125227-2242-1-1-002,FAS-125227-2242-1-1-002(Clarke),13,15,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,3.08,3.0,5.0,1.44,5.0,5.0,5.0,0.0,0.7711916666666667,0.87315,0.9221,0.24676363537284873,0.0,0.0,0.0,0.0,"BEST CLASS I HAVE TAKEN AT HARVARD BY A LANDSLIDE. You must take it!This course did a remarkable job at community building. Through Expos40 I made 13 new, close friends I wouldn't have gotten to know otherwise. Also, this course helped me become a way better speaker. All the speeches and exercises were terrific at helping me practice, see, explore, and learn about ""good"" public speaking (I put good in quotes because it assumes that there is one way of doing public speaking well which is not necessarily true). Through expos40 I became better at telling stories and connecting with people. Expos40 uncovered a strength and passion of mine: speaking and talking to people. It also sparked a curiosity in me for comedy, theater and acting. This class does a tremendous job at helping you learn from your experience by having goal setting exercises and reflections along the way.The class is not overwhelming at all in terms of work but what you put in is what you make out of it. It is true fun! Kate (the professor) is the best! However, I have heard great things about other section leaders too so it is worth taking.",0.9923,,0.0,,0.0
EXPOS 40,Public Speaking Practicum 003,Coburn-Palo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=484fe9a9973303415e85b112c51daa4cc37e42a2aa43802df76e8be96f6aaacd967d08e6c2b3620f84a2a80b6e99856e&ReportType=2&regl=en-US,FAS-125227-2242-1-1-003,FAS-125227-2242-1-1-003(Coburn-Palo),11,14,4.88,5.0,5.0,0.33655211592363116,5.0,5.0,5.0,0.0,2.38,2.5,3.0,1.19,5.0,5.0,5.0,0.0,0.596625,0.7219500000000001,0.0,0.41694916056996684,0.0,0.0,0.0,0.0,"This class is the best one that I have taken! This class is great because it lets you acquire skills that will help you in any part of life! It is also great because you can get to know your classmates on a deeper level, and create a bond that makes speaking feel very comfortable! As someone who came into this class hating public speaking and having a big fear of it, I am so glad that I enrolled because now I no longer have an intense fear.",0.9426,,0.0,,0.0
EXPOS 40,Public Speaking Practicum 004,Coburn-Palo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ea41b5bee49356b8b35dce569c20b8a385d3d0c6becd0ef249b7de8909530e618cd7ded38a2d7c872dff1ef6d17f5a2b&ReportType=2&regl=en-US,FAS-125227-2242-1-1-004,FAS-125227-2242-1-1-004(Coburn-Palo),15,15,4.93,5.0,5.0,0.2564323999762428,4.87,5.0,5.0,0.5128647999524856,2.86,2.5,2.0,1.17,4.93,5.0,5.0,0.26,0.8088,0.9126,0.9136,0.19953532447736094,0.0,0.0,0.0,0.0,"Would totally recommend this class! It's one of those rare classes at Harvard where you actually learn practical skills, and I think everyone could benefit from this, even if you aren't planning to be giving speeches regularly. I get super nervous about public speaking, and this was a super welcoming environment to challenge myself in.  There will be so many people in your section who are also really nervous about speaking, and you end up forming a really strong connection with your classmates. It's very light work–wise, and most of the time I spent outside of class on it was preparing for the four major speeches you give throughout the semester. In addition to those, there is also a fair amount of impromptu speaking in class. Nick was a super nice section leader, he kept us engaged for the two hours, and he gave good feedback on the speeches.",0.9867,,0.0,,0.0
EXPOS 40,Public Speaking Practicum 005,Gipson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ac38fdc6af8f7ac67a2e5131221177dfdba231a7855ccdc76c1801a41ef4e96f0688d8d2b9eabe391fedc533c562218c&ReportType=2&regl=en-US,FAS-125227-2242-1-1-005,FAS-125227-2242-1-1-005(Gipson),14,14,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,3.67,3.0,3.0,2.61,4.92,5.0,5.0,0.29,0.6378833333333334,0.72635,0.8398,0.3199237497696391,0.0,0.0,0.0,0.0,"A practically useful and perspective–changing class, regardless of what you study and what you plan on doing in the future. Work in this class is not intensive at all, since most learning comes from during class. Came out of this class a more effective speaker (already in many aspects of my life),  conscientious of what drives good speech delivery.",0.8479,,0.0,,0.0
EXPOS 40,Public Speaking Practicum 006,Gipson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=da523f9cbb640bf8d7f1c82c32ad93a82b395abbe230c76527bc0d18cc548b7e63c10858cdcbba8d1280b1ce32e3c1a5&ReportType=2&regl=en-US,FAS-125227-2242-1-1-006,FAS-125227-2242-1-1-006(Gipson),13,15,4.92,5.0,5.0,0.2726599243442907,4.92,5.0,5.0,0.2726599243442907,3.17,3.0,3.0,1.47,5.0,5.0,5.0,0.0,0.60075,0.95865,0.0,0.6709394330765951,0.0,0.0,0.0,0.0,"Everyone needs to take this class! This course completely strengthened my confidence in public speaking – before taking this course, I would struggle a lot with my confidence in public speaking. I could hold conversations with individuals, but as soon as I had to speak in a formal way (i.e., class presentation, work presentation, answering a question in a big class), I would completely freeze. Now, I feel sooo comfortable in all of these situations. Terry does a lot of impromptu speaking exercises in class, and they are super fun but also the most helpful exercise in building confidence. Terry makes this class extremely fun and you become super class with all of your classmates. I made great friends in this class and I looked forward to going every time!",0.9949,"TAKE THIS COURSE!! As someone that was extremely hesitant to take this course because I knew that I struggled with public speaking and was nervous to write speeches. I could not be happier I took this course and have probably learned more about myself in this course than any other class taken in my four years at Harvard.  Most people in the class don't have public speaking experience, so you all are in the same boat from the start. I had no idea the importance of different aspects of speech delivery and how it really impacts things you say. You can apply what you learn in this course to literally any aspect of your life – you also will become really close with your class",-0.834,,0.0
EXPOS 40,Public Speaking Practicum 007,Montano,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f064a711db2378252efa40ac30688e2e09b5179621a8424449ab1da76fa97d4be84cff57fdba65934b2ec19dd202e58f&ReportType=2&regl=en-US,FAS-125227-2242-1-1-007,FAS-125227-2242-1-1-007(Montano),15,15,4.69,5.0,5.0,0.6145541210314741,4.62,5.0,5.0,0.8515582864088137,2.92,3.0,3.0,0.79,4.77,5.0,5.0,0.6,0.7117142857142857,0.7841,0.7902,0.3247693870454923,0.0,0.0,0.0,0.0,"Can't recommend this enough! James is such a phenomenal instructor. The course is so fun and constructive for a public speaker at any level. I thought that everyone in the class became a better public speaker throughout the class. The speeches are very fun and not too stressful (since the class is so constructive). By the end of the class, you will identify your conscious and subconscious proficiencies and weaknesses in public speaking. Classmates make the course super fun, and the 2 hours (even at 9am) go by so quickly. I think everyone would enjoy this course, and it can easily be applied to speeches, presentations, toasts, etc. 10/10 would take this again.",0.9764,,0.0,,0.0
EXPOS 40,Public Speaking Practicum 008,Montano,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=128b1b65420d5fca9f3e96ea8d7363bd1182723e931724b0341e002e8ac92ae8c39141596b9422f36f0ffe755b824ca2&ReportType=2&regl=en-US,FAS-125227-2242-1-1-008,FAS-125227-2242-1-1-008(Montano),14,15,4.92,5.0,5.0,0.2726599243442907,4.85,5.0,5.0,0.3588702812826367,4.08,4.0,4.0,1.75,4.92,5.0,5.0,0.28,0.863575,0.9126000000000001,0.9401,0.15016933061428642,0.125,0.0,0.0,0.3535533905932738,"Time spent per week2.5, 2, 4, 5, 2.5, 1.5, 2.5, 1.5, 5, 1.5, 8, 1.5, 0, 1There will be three speeches you will give. It is up to you how much you prepare for it.In hindsight, I think I should focus less on the material and on crafting the topic, but instead focusing on delivery and speech techniques. Start practicing the speech instead of keep editing your draft or slides: your end goal is to improve your public speaking anyways!I won't say it is a gem, because you meet 2 hours per class, 2 classes per week, so that is already 4 hours per week (outside of prep time). It might take time to craft the speech, and also there was a week with >100 pages of reading. However, grading is very low stress, so just put in as much as you want to get out of it.A strength of the course is that the class bonds quite tightly, so you get to know a certain selection of Harvard people that perhaps you might not necessarily come across. However, most of them will be seniors, so you might not meet them again. Regardless, it is very cool to get to know them deeply and listen to their speeches. Some speeches are really impressive that you will learn and perhaps incorporate some of their style in your speech. There are also speeches that can broaden your world view. Some are hilarious to sit through.There are some fun warm–up exercises reminiscent of summer camp activities like throwing small sandbags while walking in a circle and shouting out the alphabets. You don't get to do this in most other classes.The idea of our speeches being recorded and we get to privately review them afterwards is also pretty powerful.Take it! It is a fun class that really bonds and also a chance for you to develop your public speaking skills! You will get to see and learn quite a lot.",0.9896,,0.0,"Time spent per week2.5, 2, 4, 5, 2.5, 1.5, 2.5, 1.5, 5, 1.5, 8, 1.5, 0, 1There will be three speeches you will give. It is up to you how much you prepare for it.In hindsight, I think I should focus less on the material and on crafting the topic, but instead focusing on delivery and speech techniques. Start practicing the speech instead of keep editing your draft or slides: your end goal is to improve your public speaking anyways!I won't say it is a gem, because you meet 2 hours per class, 2 classes per week, so that is already 4 hours per week (outside of prep time). It might take time to craft the speech, and also there was a week with >100 pages of reading. However, grading is very low stress, so just put in as much as you want to get out of it.A strength of the course is that the class bonds quite tightly, so you get to know a certain selection of Harvard people that perhaps you might not necessarily come across. However, most of them will be seniors, so you might not meet them again. Regardless, it is very cool to get to know them deeply and listen to their speeches. Some speeches are really impressive that you will learn and perhaps incorporate some of their style in your speech. There are also speeches that can broaden your world view. Some are hilarious to sit through.There are some fun warm–up exercises reminiscent of summer camp activities like throwing small sandbags while walking in a circle and shouting out the alphabets. You don't get to do this in most other classes.The idea of our speeches being recorded and we get to privately review them afterwards is also pretty powerful.Take it! It is a fun class that really bonds and also a chance for you to develop your public speaking skills! You will get to see and learn quite a lot.",0.9896
EXPOS 40,Public Speaking Practicum 009,Stuart,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=da401cfa833ab18322c113d5dfc8206c5bb90af5964f4917feaa649a5e3c29d71d9245f6a875ffa4cd5d4d83f5de19a2&ReportType=2&regl=en-US,FAS-125227-2242-1-1-009,FAS-125227-2242-1-1-009(Stuart),13,15,5.0,5.0,5.0,0.0,4.82,5.0,5.0,0.3861229196653691,3.3,3.0,2.0,1.42,5.0,5.0,5.0,0.0,0.8677375,0.9209,0.9847,0.16097577402028096,0.0,0.0,0.0,0.0,"This is an amazing class to take. Lottery for it if you can! One of the rare classes where you don't need to put much in but you get a lot out of it. The class environment is chill and the bulk of the work is creating your speeches which is very manageable. My public speaking didn't radically transform, but I got noticeably better and was far less nervous on stage by the end of the class. Having a safe space to practice speaking in front of an audience helped me tremendously––more than analyzing persuasive techniques or reading about speaking tips, which we all generally already know. Zach was a great instructor.  Super friendly and engaging; highlights your strengths and gives good feedback for improvement; makes a 9 am class feel lively and something you don't mind waking up for.",0.9934,,0.0,,0.0
EXPOS 40,Public Speaking Practicum 010,Stuart,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4ecb6773099bf59868577b1c5fe396a77ffb37ccfa5f58f10a4df4225c84f86d257c3894ecc29e861c455a47858c0c36&ReportType=2&regl=en-US,FAS-125227-2242-1-1-010,FAS-125227-2242-1-1-010(Stuart),13,16,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,3.5,3.0,3.0,1.24,5.0,5.0,5.0,0.0,0.85285,0.9319500000000001,0.9365,0.21967996852564545,0.0,0.0,0.0,0.0,"TAKE THIS CLASS! OMG it was awesome, best class I have taken at Harvard by far. It was manageable but sooooo applicable to so many aspect of my life. Wish I took it sooner, would have elevated any presentation I had to give at Harvard. Zach was the best, definitely recommend trying to get him as your preceptor! Can not recommend enough! You also become so close with all my classmates whom which I otherwise wouldn't have meet!",0.9793,,0.0,,0.0
FYSEMR 21G,Genesis of Stars and Life in the Universe 002,Loeb,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=55fb4244a753f9b1b54d98cb90914c4a2cf039581709808ecdef560e34335bf4f65071b98395f26a8b85f4ecfaaa8b47&ReportType=2&regl=en-US,FAS-108389-2242-1-1-002,FAS-108389-2242-1-1-002(Loeb),9,10,4.5,4.5,4.0,0.502518907629606,4.5,5.0,5.0,0.715873765076464,1.86,2.0,2.0,0.69,4.71,5.0,5.0,0.49,0.7866,0.81105,0.5081,0.18955009891846533,0.125,0.0,0.0,0.3535533905932738,"Getting to be in such a small class setting with Prof Loeb is truly a one–of–a–kind opportunity and I found it fascinating and enjoyable. The coursework is very light, consisting of some readings and a weekly pset. Each pset is graded for completion (obviously) and is very light – it is meant to review/explore a couple of basic questions, not to stress you out, and usually the necessary resources are given if you're seeing something new. The final was a short paper on any topic of our choice discussed in the class, which was very fun to write and low–stress. Fabio is an amazing TF and also truly a highlight of the class. He teaches about 45 minutes of each 2 hour class period and is so much fun to work with. All in all, this class is a really unique and interesting astronomy class that I highly recommend, whether or not you have any background in the subject. Furthermore, getting to have Avi as a teacher is an opportunity that you probably can't get anywhere else as an undergrad, so if you're at all interested, definitely take it. So cool to learn from him.",0.9924,,0.0,"Really fun course that introduces some pretty neat and mindbending concepts–– don't let the trek dissuade you (it's in the quad)! Avi is willing to discuss and explore many random topics besides astro, and Fabio is super accessible and an absolute gem. Like most fysems, you get to know the other students and instructors quite well :) occasionally you can get lost in the sauce when topics or graphs get pretty technical, so it definitely helps if you're already interested in math/physics/astro and have some sort of background there.",0.9843
FYSEMR 23K,Insights from Narratives of Illness 001,Groopman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4e6c460a8c110399170683a6895b8052a1335f989267967d9f92ee53281f37a4f7fd9b1d675b1c7f69c2b89e7270f4e4&ReportType=2&regl=en-US,FAS-117969-2242-1-1-001,FAS-117969-2242-1-1-001(Groopman),6,6,4.83,5.0,5.0,0.3775251680686369,4.83,5.0,5.0,0.3775251680686369,2.67,3.0,4.0,1.37,4.67,5.0,5.0,0.82,0.930475,0.94665,0.9704,0.060532546342167606,0.0,0.0,0.0,0.0,"This is by far my favorite course I have taken at Harvard! All of the readings are incredibly interesting (some of which are sections from books, and now I plan on reading the rest of the books over the summer)!  The professor is amazing, kind, and gives very helpful feedback on all of the writing assignments we did throughout the semester.  The writing assignments were often in the form of op–eds (something that I didn't know until this course) which made them more fun to write and they often prompted you to consider your own feelings on a particular topic as it pertained to medicine, illness, or legalities.  I learned a lot this semester about different ways to consider readings as well as how to write my own.  The in–class discussions of the readings were always engaging, and everyone always had the opportunity to participate and provide their own insight.  If you are even considering taking this course, I highly recommend you do it!!!",0.9807,,0.0,,0.0
FYSEMR 24K,The Surprising Science of Happiness 001,Etcoff,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6aa4f0408bdbcdee5071e8db34275a4022252b505b9020aa43c151957a9a79f261f42c2650f5badde5f481e4e52ecd86&ReportType=2&regl=en-US,FAS-128118-2242-1-1-001,FAS-128118-2242-1-1-001(Etcoff),10,13,3.89,4.0,4.0,0.9988655696858586,4.25,4.5,5.0,0.8333333333333334,1.75,1.0,1.0,1.83,4.25,4.5,5.0,1.04,0.5167666666666667,0.65855,0.5216,0.4327901600853082,0.16666666666666666,0.0,0.0,0.408248290463863,"Easy, some classes are pretty interesting. If you do the readings they are interesting, if not no worries.",0.929,A gem without a doubt. There's basically no work in this class until you're assigned a presentation to do.,-0.0232,,0.0
FYSEMR 24U,“How Did I Get Here?”—Appreciating “Normal” Child Development 001,Prager,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3b1daaab50850a09ebaac4f7bba910d7f3902fe2ee96d5e171d24e228d329add40cda37fe13fd3417752a3ce54600345&ReportType=2&regl=en-US,FAS-128122-2242-1-1-001,FAS-128122-2242-1-1-001(Prager),9,11,4.67,5.0,5.0,0.47258156262526085,5.0,5.0,5.0,0.0,1.63,1.0,1.0,1.19,4.67,5.0,5.0,0.5,0.946275,0.96315,0.8625,0.041842041400622754,0.0,0.0,0.0,0.0,"This is a very informative and lovely course that fosters a great sense of community. The people in this class really determine your experience as the section is largely based around individuals contributions to the discussion. As someone who has taken multiple psychology courses, a lot of this course material felt redundant, but as a gentle introduction to human psychological development it does an amazing job. The assignments are very fun and not terribly time consuming, but can be a very valuable opportunity to reflect on your own childhood and development. If you want to have kids I think this course is also very informative!",0.9876,,0.0,,0.0
FYSEMR 34V,"Broadway Musicals: History , Race, and Performance 001",Oja,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dccafbba5797c07c3822b1e92136a7cf5a1b57a1e7411a13bb99516f28980a6783c2f3ca1b75b0058e95964667b09add&ReportType=2&regl=en-US,FAS-156241-2242-1-1-001,FAS-156241-2242-1-1-001(Oja),5,10,4.75,5.0,5.0,0.4351941398892446,5.0,5.0,5.0,0.0,2.8,3.0,3.0,0.84,4.75,5.0,5.0,0.5,0.8958999999999999,0.8958999999999999,0.952,0.07933738084913061,0.0,0.0,0.0,0.0,"TAKE IT! This class is wonderful, especially if you love musical theater. It's really interesting to discuss this subject through the lens of race. The performance sessions are also very fun. You're not going to have the chance to take a freshman seminar again. Don't overlook it just because it's in the spring or you already took a seminar in the fall.",0.952,,0.0,,0.0
FYSEMR 41U,Museums in the Aftermath of Covid 001,Hanken,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b120b34a82ef5e1635308dbfb60ea83d69a183216e79a432288dfdfe76572368d224d1eb4916e071f148d597f7bd50e3&ReportType=2&regl=en-US,FAS-156182-2242-1-1-001,FAS-156182-2242-1-1-001(Hanken),6,6,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.5,0.5,1.0,0.55,5.0,5.0,5.0,0.0,0.86295,0.88255,0.7422,0.09368936261212728,0.0,0.0,0.0,0.0,"Take this gem of a seminar. Professor Hanken is amazing and really into giving the students the best advice and help when it comes to visits. There is almost no work in this seminar, but he knowledge you get is immeasurable. Also an amazing opportunity to visit Harvard museums as part of a class.",0.9445,,0.0,,0.0
FYSEMR 42C,The Role of Government 001,Hart,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0e619c50548bafbc4a30af5fb841b0fabb063edd1609461656c79c1cb76b69cd9a0e3da7214ab8023ead531d99994b78&ReportType=2&regl=en-US,FAS-160196-2242-1-1-001,FAS-160196-2242-1-1-001(Hart),13,13,4.92,5.0,5.0,0.2726599243442907,4.92,5.0,5.0,0.2726599243442907,4.38,4.0,5.0,1.45,4.85,5.0,5.0,0.38,0.8429923076923077,0.9539,0.7504,0.22061917966463712,0.0,0.0,0.0,0.0,"TAKE THIS CLASS!!! Professor Hart is amazing, and you will learn so much from the discussions. It is definitely not the easiest freshman seminar; you should take it if you genuinely enjoy discussing current issues and thinking about these issues from an economic perspective. However, if you enjoy open discussions about really cool topics, you will love this class. The readings can be long, but they are really interesting and are always on multiple perspectives on the topic so you are always learning. You are required to write a 2–3 response paper every week about the readings before class, but this does not take too much time because you will almost always have a lot to say about the readings. I absolutely loved this class, and I loved having Professor Hart as my teacher. If you want a chance at getting this class, make sure to rank it first.",0.9867,,0.0,,0.0
FYSEMR 51X,Changing Perspectives: the Science of Optics in the Visual Arts 001,Samuel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bf217a2fee083259f8c6ed574a32de2891c81b8669b3fca54da8816348a6ac4673cde8ef253955bd4173da26dbce1bd5&ReportType=2&regl=en-US,FAS-215849-2242-1-1-001,FAS-215849-2242-1-1-001(Samuel),10,12,4.6,5.0,5.0,0.6666666666666666,4.9,5.0,5.0,0.30151134457776363,2.44,2.0,2.0,0.88,4.7,5.0,5.0,0.48,0.9385875,0.9540500000000001,0.9342,0.054456389825778405,0.0,0.0,0.0,0.0,"I loved this class. Prof. Samuel is awesome, and you can tell he’s really passionate about the topics we learn about. It’s chill and the workload is light, and you still learn so much about art history and get to do fun, relevant hands–on projects too. I had a great experience in this class and would definitely recommend it, especially for people interested in history.",0.9804,,0.0,,0.0
